0	65
0	66
0	91
1	42
1	54
1	113
3	12
3	103
3	115
3	147
4	91
5	59
5	63
5	150
5	176
7	19
7	141
8	112
8	197
10	81
11	82
11	125
12	13
13	114
13	118
14	184
14	111
14	197
15	76
16	22
16	100
16	163
16	179
17	31
17	53
17	108
18	95
20	71
20	104
20	120
21	25
21	89
22	14
22	184
23	138
24	162
25	142
27	120
27	154
28	18
29	173
31	53
31	103
32	11
32	21
34	13
34	127
34	179
35	21
35	137
36	81
38	83
39	117
42	0
43	165
44	49
44	92
44	94
44	102
44	155
45	130
45	191
46	74
46	113
47	66
47	164
51	20
51	115
51	175
52	109
52	194
52	138
52	139
52	68
52	186
53	42
55	9
56	76
56	77
56	138
57	62
58	59
59	67
59	105
60	14
60	126
60	182
61	106
62	102
64	133
64	193
67	10
68	1
68	29
68	78
69	22
69	77
70	15
70	76
70	196
71	24
71	132
72	44
73	11
75	22
75	53
75	184
77	43
77	163
78	94
79	23
79	76
79	107
79	159
85	7
85	133
86	17
86	68
87	51
87	150
87	198
88	55
89	11
89	63
89	68
89	145
90	106
92	155
93	112
93	121
95	51
95	57
96	0
96	95
97	154
98	96
98	111
98	132
99	180
99	103
99	156
100	88
100	156
101	10
101	67
102	38
104	175
104	190
106	20
107	116
107	174
108	37
108	102
109	11
109	70
109	31
112	171
113	15
114	45
114	108
114	131
115	127
115	128
115	147
116	29
117	33
117	97
118	187
118	190
120	36
120	46
120	185
121	49
121	124
121	180
122	141
122	167
123	115
123	118
124	136
125	25
125	31
125	95
127	48
128	5
128	8
129	174
130	3
130	160
131	45
131	192
132	125
133	189
134	16
134	97
135	29
135	94
136	41
136	56
136	194
138	135
141	178
142	27
143	193
145	41
145	63
145	107
145	168
145	179
146	30
146	67
146	88
147	7
148	111
149	20
149	122
150	185
151	52
151	75
152	21
152	26
153	118
154	180
155	25
155	44
156	171
158	111
158	180
159	172
161	37
161	87
161	109
162	38
162	115
164	48
164	60
164	165
164	160
164	190
165	43
167	60
167	79
168	5
168	125
168	141
169	23
169	53
169	112
169	122
170	10
170	35
170	46
171	28
172	19
172	196
173	63
176	59
176	135
176	155
176	169
179	30
179	52
179	72
179	73
179	163
180	5
180	127
181	67
181	71
181	106
181	120
182	7
182	10
182	19
182	114
184	174
185	199
187	21
187	181
190	33
