1	175
1	215
3	254
3	259
4	348
5	5
6	22
6	129
6	164
6	255
6	298
6	391
7	275
7	324
8	101
8	146
9	20
9	84
10	163
10	248
13	44
14	146
17	244
17	275
17	286
18	285
19	399
20	222
20	289
21	42
21	155
21	229
22	76
23	345
24	40
27	14
27	90
28	141
28	173
28	235
28	338
29	18
29	296
30	324
31	50
32	92
32	101
33	4
33	291
34	112
34	203
35	72
36	153
37	46
37	337
37	348
39	162
39	244
39	335
40	2
40	194
40	296
41	33
41	64
41	122
42	49
45	143
46	121
46	190
46	280
46	296
46	337
47	157
47	166
47	311
48	363
49	20
50	316
51	1
51	150
51	182
51	286
52	229
52	358
54	317
54	331
55	199
55	301
56	165
57	63
57	375
59	58
60	51
60	171
61	87
61	91
62	97
63	129
63	331
65	70
65	195
66	133
67	31
68	52
68	115
68	312
69	94
70	331
70	363
71	264
71	278
72	12
72	222
72	223
73	159
74	231
74	251
75	16
76	313
77	104
77	242
80	89
80	137
82	207
84	4
84	270
84	358
87	350
88	50
91	89
91	130
91	145
91	279
93	27
93	72
93	151
94	385
95	242
95	390
96	69
96	222
97	156
97	170
98	358
99	5
99	169
101	309
101	347
101	398
102	352
103	95
103	220
103	298
103	339
104	244
105	137
105	161
106	186
107	395
108	122
108	249
108	352
109	6
110	194
112	206
112	396
114	45
114	341
114	348
114	372
115	309
116	255
116	303
117	201
118	118
118	384
119	43
120	74
120	229
122	33
122	45
122	117
122	348
126	105
127	62
127	269
128	158
128	176
129	22
129	113
129	386
131	19
131	142
131	168
135	3
135	91
135	184
135	323
135	342
135	347
137	356
138	140
139	116
140	210
140	318
141	19
141	73
141	264
141	279
143	108
143	211
143	224
147	180
148	276
148	374
149	160
149	178
149	206
150	360
150	382
151	141
151	283
152	215
153	271
154	3
154	71
154	237
155	349
156	151
156	356
157	87
157	294
157	384
159	150
162	311
162	361
163	37
163	298
163	391
165	139
165	224
166	48
166	373
167	166
167	254
169	71
170	9
170	122
171	350
174	67
176	185
177	14
178	306
178	333
179	316
180	70
181	249
182	296
183	200
184	254
184	285
184	306
189	20
189	222
189	238
190	40
190	194
190	273
192	187
192	395
193	234
195	240
196	197
197	26
197	223
197	240
198	141
199	292
199	361
200	260
200	387
201	253
202	149
202	326
205	113
205	208
206	151
209	64
210	189
210	253
211	205
213	391
214	310
214	333
215	60
215	308
216	370
217	211
218	47
219	99
219	143
219	169
219	198
221	81
221	347
221	384
221	389
222	239
222	324
223	384
226	31
227	10
227	164
228	96
230	34
230	147
230	215
230	308
230	338
231	351
234	323
235	58
235	152
235	188
237	29
237	263
238	47
238	94
238	212
240	95
241	86
241	344
241	374
242	27
242	332
243	334
244	71
244	273
244	302
244	313
245	113
245	332
246	309
247	36
247	108
248	270
248	313
248	376
250	211
250	239
250	285
251	69
251	155
252	329
254	63
254	145
254	258
254	372
255	1
257	13
257	32
257	57
257	216
258	83
258	180
258	221
258	322
258	389
258	390
259	80
260	92
260	179
261	394
261	395
262	97
262	185
262	194
263	197
263	330
264	73
264	118
264	205
264	207
264	380
265	239
266	38
266	206
266	232
266	290
266	360
267	282
267	313
269	124
269	175
269	240
269	329
270	219
270	384
270	399
272	106
272	151
272	225
273	72
274	319
275	33
275	182
277	209
278	93
278	226
278	267
278	377
279	58
280	364
281	24
281	72
281	150
281	152
281	159
281	173
283	99
283	100
283	299
283	337
286	32
286	182
288	305
288	349
288	351
289	121
289	209
290	102
290	326
290	392
291	118
292	97
292	216
292	291
292	358
292	370
293	42
295	5
295	31
295	315
296	45
296	381
297	86
297	238
297	362
298	114
298	283
298	310
299	100
299	126
299	153
299	327
300	16
301	311
303	88
303	100
304	19
304	88
304	170
305	73
305	167
305	268
305	302
306	152
306	384
307	167
308	304
309	199
310	368
312	76
312	359
312	384
313	89
315	263
315	385
316	0
316	327
317	76
318	18
318	252
318	279
318	352
318	363
319	49
319	64
320	304
321	204
323	92
323	342
324	272
325	185
325	330
326	380
327	1
327	255
329	175
331	42
332	72
332	80
332	89
333	5
333	96
333	248
333	282
334	54
334	345
335	187
335	257
336	273
336	294
337	215
338	64
338	180
338	209
338	221
339	380
340	136
342	46
342	273
342	343
343	97
345	303
346	91
346	107
346	113
346	199
346	304
347	9
347	366
348	264
349	72
349	324
350	342
351	256
351	349
352	112
352	277
352	380
353	64
354	77
354	210
354	391
356	26
356	203
356	256
356	339
357	233
357	372
359	76
359	112
360	38
360	390
364	224
364	336
368	101
368	146
368	309
368	359
369	117
370	122
370	181
370	196
371	10
371	115
372	335
372	371
373	33
373	239
374	105
374	217
376	43
376	90
376	280
377	251
378	106
378	168
378	243
379	59
380	282
381	341
384	382
385	89
385	243
386	34
386	97
387	130
387	148
389	112
389	134
389	140
390	10
390	245
390	360
391	114
394	62
396	214
397	340
-----------
1	175
1	215
3	254
3	259
4	348
5	5
6	22
6	97
6	129
6	164
6	211
6	298
7	69
7	275
8	101
8	146
9	20
9	84
10	136
10	163
13	44
14	146
17	244
17	275
17	286
18	285
19	399
20	222
20	289
21	42
21	155
21	229
22	76
23	345
24	40
27	14
27	90
28	141
28	173
28	235
28	338
29	18
29	296
30	324
31	390
32	92
32	101
33	4
33	291
34	112
34	203
35	72
36	153
37	46
37	337
37	348
39	162
39	244
39	335
40	2
40	36
40	194
41	33
41	64
41	122
42	352
45	143
46	121
46	164
46	280
46	306
46	337
47	157
47	166
47	311
48	363
49	20
50	248
51	1
51	182
51	286
51	290
52	229
52	358
54	302
54	317
55	199
55	359
56	165
57	63
57	375
59	58
60	51
60	171
61	87
61	91
62	140
63	331
63	333
65	70
65	195
66	133
67	31
68	52
68	115
68	312
69	94
70	331
70	374
71	264
71	384
72	12
72	222
72	395
73	159
74	231
74	251
75	16
76	313
77	104
77	347
80	89
80	137
82	207
84	4
84	270
84	358
87	350
88	50
91	89
91	130
91	145
91	279
93	27
93	72
93	151
94	385
95	50
95	377
96	222
96	324
97	156
97	273
98	306
99	5
99	169
101	147
101	309
101	398
102	151
103	95
103	220
103	298
103	339
104	122
105	161
105	338
106	318
107	223
108	122
108	249
108	352
109	5
110	194
112	206
112	396
114	45
114	86
114	348
114	372
115	309
116	14
116	113
117	201
118	118
118	384
119	34
120	229
120	232
122	33
122	45
122	117
122	348
126	105
127	175
127	269
128	176
128	347
129	22
129	137
129	303
131	19
131	142
131	168
135	3
135	91
135	184
135	242
135	323
135	342
137	279
138	140
139	116
140	186
140	210
141	73
141	264
141	279
141	362
143	108
143	211
143	224
147	180
148	276
148	363
149	160
149	206
149	217
150	360
150	382
151	141
151	283
152	215
153	271
154	33
154	122
154	282
155	130
156	49
156	356
157	87
157	92
157	294
159	150
162	113
162	361
163	37
163	298
163	391
165	139
165	371
166	48
166	373
167	166
167	254
169	71
170	9
170	244
171	350
174	67
176	185
177	255
178	190
178	333
179	316
180	70
181	226
182	208
183	200
184	285
184	345
184	386
189	20
189	222
189	238
190	40
190	187
190	194
192	273
192	395
193	234
195	240
196	197
197	26
197	223
197	240
198	310
199	292
199	361
200	260
200	387
201	253
202	149
202	326
205	113
205	296
206	331
209	64
210	96
210	155
211	205
213	391
214	129
214	310
215	60
215	308
216	370
217	77
218	47
219	99
219	143
219	169
219	198
221	158
221	372
221	384
221	389
222	239
222	324
223	278
226	31
227	10
227	296
228	253
230	6
230	215
230	308
230	347
230	392
231	351
234	323
235	58
235	152
235	188
237	29
237	263
238	47
238	94
238	212
240	95
241	86
241	344
241	374
242	27
242	332
243	334
244	71
244	273
244	302
244	349
245	113
245	332
246	124
247	74
247	296
248	18
248	270
248	313
250	31
250	239
250	285
251	33
251	189
252	329
254	63
254	145
254	258
254	372
255	1
257	32
257	57
257	216
257	254
258	83
258	180
258	221
258	322
258	389
258	390
259	106
260	179
260	384
261	394
261	395
262	173
262	185
262	194
263	197
263	330
264	73
264	118
264	175
264	205
264	380
265	239
266	38
266	108
266	206
266	242
266	360
267	282
267	313
269	207
269	240
269	309
269	329
270	219
270	384
270	399
272	80
272	151
272	225
273	72
274	319
275	71
275	182
277	209
278	93
278	99
278	150
278	249
279	58
280	364
281	24
281	72
281	97
281	150
281	152
281	159
283	100
283	267
283	299
283	337
286	32
286	182
288	305
288	349
288	351
289	121
289	209
290	102
290	105
290	326
291	118
292	216
292	255
292	291
292	358
292	370
293	115
295	199
295	211
295	315
296	45
296	381
297	10
297	238
297	341
298	114
298	283
298	380
299	100
299	126
299	153
299	294
300	16
301	311
303	88
303	100
304	19
304	88
304	170
305	151
305	170
305	304
305	391
306	152
306	384
307	167
308	167
309	358
310	368
312	76
312	243
312	359
313	89
315	263
315	385
316	0
316	327
317	76
318	252
318	352
318	356
318	363
318	376
319	64
319	81
320	304
321	204
323	196
323	342
324	272
325	185
325	330
326	268
327	1
327	255
329	62
331	42
332	72
332	80
332	89
333	5
333	96
333	248
333	282
334	13
334	54
335	42
335	187
336	273
336	327
337	215
338	64
338	180
338	209
338	221
339	141
340	316
342	46
342	73
342	343
343	97
345	303
346	9
346	91
346	199
346	311
346	391
347	304
347	366
348	264
349	72
349	324
350	335
351	107
351	349
352	112
352	277
352	380
353	64
354	210
354	256
354	380
356	26
356	203
356	256
356	339
357	49
357	233
359	76
359	112
360	38
360	390
364	224
364	336
368	101
368	146
368	301
368	309
369	117
370	3
370	92
370	181
371	19
371	257
372	224
372	342
373	69
373	239
374	43
374	178
376	43
376	90
376	280
377	251
378	106
378	168
378	384
379	59
380	237
381	341
384	382
385	89
385	243
386	34
386	97
387	148
387	360
389	97
389	112
389	134
390	10
390	245
390	313
391	114
394	62
396	214
397	340
