0	649
1	42
1	355
1	527
2	153
2	216
2	267
2	288
2	506
3	364
4	165
4	295
4	341
4	439
4	778
5	364
6	453
6	712
7	422
8	52
8	221
9	423
10	137
10	617
11	157
11	455
12	554
13	251
15	231
17	373
17	482
17	679
19	11
19	751
20	6
20	193
20	517
20	570
21	323
22	87
22	216
22	221
22	299
22	544
23	22
23	472
23	495
24	423
24	572
24	653
25	342
25	492
26	394
26	468
28	116
28	154
29	148
29	472
30	434
30	552
31	213
31	432
31	793
33	449
33	685
33	687
34	144
34	584
35	274
35	404
36	98
36	497
36	694
37	61
37	141
37	353
37	438
37	697
38	33
38	81
38	286
39	41
39	133
39	685
40	74
40	230
40	263
41	403
42	19
42	213
42	335
42	755
43	199
43	568
43	598
43	601
44	459
44	668
45	142
45	358
45	731
47	4
48	545
48	611
48	681
48	735
49	559
51	525
52	568
53	525
54	23
54	228
54	339
54	649
55	330
56	106
56	154
58	171
59	637
60	507
61	105
61	451
62	225
64	17
64	236
65	343
65	474
66	316
66	762
67	119
67	320
67	529
71	114
72	48
73	215
74	272
74	447
75	291
76	705
78	443
79	90
79	207
79	344
81	44
81	251
82	425
83	111
84	171
85	160
85	379
88	192
88	296
88	469
88	707
89	292
90	695
91	259
91	292
91	694
92	52
92	482
92	577
93	35
94	30
94	798
95	132
96	256
96	571
98	202
98	761
100	435
101	146
102	45
105	432
106	278
107	142
107	202
109	465
109	630
109	735
111	495
111	692
112	271
112	662
113	495
114	411
116	139
116	464
117	7
117	194
117	667
117	738
118	229
119	378
121	765
122	490
122	580
122	653
123	733
124	103
126	182
127	112
127	776
128	756
128	775
129	39
129	386
129	512
131	30
131	87
131	456
131	629
132	376
132	408
133	524
133	762
134	412
134	599
135	117
135	471
135	562
136	528
138	130
138	415
139	288
139	414
140	707
141	218
141	340
141	345
142	164
142	636
143	2
143	336
144	82
145	148
146	158
147	189
148	298
149	88
152	161
153	3
155	85
156	578
156	779
157	632
158	108
158	546
161	784
162	744
164	684
165	720
167	334
168	677
169	96
169	216
169	275
170	92
170	128
170	145
171	60
172	434
172	585
175	31
176	339
176	418
176	523
177	5
177	379
177	482
178	84
179	3
179	194
182	640
182	766
183	587
183	778
184	451
186	788
187	170
188	158
188	613
189	276
189	753
191	168
191	213
191	491
192	284
192	310
193	75
193	604
194	56
194	401
194	484
195	197
196	270
196	668
196	705
197	29
197	329
197	508
198	564
199	566
201	624
202	224
202	706
202	799
203	441
203	505
204	423
205	520
206	7
206	447
206	765
207	404
208	405
208	595
209	99
209	734
211	472
213	137
213	720
214	45
214	142
215	321
215	720
216	42
217	80
218	11
218	296
218	562
219	556
220	217
220	489
220	748
221	414
222	663
223	264
224	169
224	763
226	778
227	562
228	27
228	458
228	778
229	762
230	260
230	719
231	176
232	628
233	186
233	319
233	514
233	561
233	697
234	795
235	212
235	713
237	374
238	9
238	600
239	170
239	278
239	569
240	92
240	151
240	759
241	49
241	184
