0	169
1	505
2	366
3	124
3	607
4	771
5	124
5	576
6	526
7	195
7	661
8	157
9	188
9	593
11	322
11	402
11	617
12	262
12	573
15	263
15	535
15	680
16	478
16	745
17	663
19	788
20	656
20	669
22	242
23	69
23	159
23	705
24	87
24	307
24	487
24	783
25	40
27	39
27	351
28	27
28	139
28	198
28	226
28	663
29	361
29	481
31	71
31	93
31	562
32	738
32	762
33	429
35	101
35	720
36	434
36	781
37	13
39	72
40	777
41	8
41	506
41	610
41	775
42	176
42	379
42	621
43	615
44	407
45	498
45	654
46	750
47	401
47	457
47	590
47	758
48	165
48	520
49	99
49	374
49	376
49	690
53	141
53	167
54	33
54	651
56	674
56	687
57	325
57	459
58	296
59	788
60	184
60	705
61	440
61	741
62	694
62	715
66	69
66	659
67	351
70	293
70	636
70	659
71	799
74	770
75	336
76	328
78	430
78	509
80	313
80	551
80	704
81	272
82	446
82	586
83	625
83	679
83	725
83	746
85	267
86	305
86	565
86	746
87	519
89	436
89	529
89	604
91	596
92	42
92	573
93	210
93	439
94	175
94	434
94	724
95	50
95	430
95	576
96	73
96	421
97	267
97	598
98	90
98	93
99	496
99	640
99	725
102	268
102	480
103	287
103	691
105	628
106	164
106	316
106	399
108	376
109	56
109	285
109	413
110	309
110	569
110	657
111	527
111	751
112	271
114	711
115	58
115	680
116	46
116	140
116	187
116	494
117	178
117	394
117	759
118	6
118	192
118	217
119	253
121	656
122	557
122	604
122	614
123	312
124	600
125	40
125	418
125	449
125	745
125	787
127	722
127	780
129	294
130	659
131	321
132	288
132	529
133	177
134	430
134	599
136	243
136	284
136	675
137	493
138	413
138	720
140	454
140	564
140	603
140	717
143	234
144	20
144	299
144	593
146	218
146	773
147	203
148	59
151	279
152	263
152	411
152	435
152	452
153	339
153	378
154	643
155	385
156	498
157	86
157	308
157	421
157	477
157	545
159	453
159	719
160	35
161	260
163	548
164	654
165	310
165	630
166	280
167	493
167	797
170	383
170	476
172	578
173	464
173	585
174	685
175	202
175	362
175	753
176	313
176	588
176	665
176	731
178	87
179	662
180	118
180	132
180	162
180	282
183	308
184	115
185	255
185	375
186	100
186	629
187	270
187	600
188	129
188	594
188	796
189	192
189	789
190	102
190	509
191	359
191	706
192	280
193	104
195	167
196	365
196	509
198	795
199	201
199	535
199	541
200	31
200	194
201	551
202	83
