0	64
0	98
1	161
1	190
1	193
3	11
3	29
3	180
4	12
4	151
4	162
6	37
7	11
7	73
7	137
8	13
8	68
8	75
9	41
9	125
12	132
12	158
13	19
13	138
13	164
14	22
14	54
15	187
16	20
16	183
17	70
17	103
18	76
18	168
19	63
19	64
19	98
19	170
21	9
21	33
21	96
21	171
21	198
22	16
22	154
25	57
25	133
25	139
25	143
26	6
26	22
26	48
26	64
26	183
27	128
27	149
27	158
28	126
29	73
30	79
30	109
31	33
31	48
31	110
31	190
32	30
32	103
32	174
33	63
33	94
33	132
34	18
34	42
34	154
36	53
36	158
37	0
37	12
37	151
38	68
39	81
39	162
40	75
40	89
41	4
41	29
41	192
42	85
42	186
43	145
44	80
44	165
44	179
45	55
45	93
45	110
45	129
47	18
47	135
48	41
48	64
48	113
49	39
50	18
51	67
51	116
51	171
52	81
52	184
53	0
53	80
54	118
54	161
56	173
58	112
59	67
59	116
59	166
59	167
59	197
60	122
62	47
62	74
62	176
63	12
63	167
63	181
65	72
65	78
66	5
66	22
66	91
66	116
66	172
66	195
68	35
68	162
69	44
69	70
70	5
70	56
71	129
71	130
71	132
72	20
72	46
73	104
73	111
74	138
74	145
74	171
74	198
75	27
75	64
75	97
75	176
75	197
76	3
76	92
77	95
77	179
78	115
78	154
78	194
78	196
79	6
79	64
79	108
79	189
80	81
80	110
80	180
81	111
82	36
82	180
84	22
84	153
85	16
85	23
86	13
86	53
86	63
87	77
87	161
88	18
91	194
92	197
93	52
93	59
93	63
93	102
93	112
93	129
93	159
94	13
94	115
94	154
97	29
97	192
98	141
98	180
99	185
100	9
100	40
100	75
100	89
100	91
100	133
102	113
103	11
103	43
103	197
104	57
104	62
104	151
106	6
106	48
107	36
107	42
107	107
107	157
107	163
107	180
108	10
109	63
109	95
109	159
109	170
111	21
111	71
111	136
111	152
112	22
112	54
112	156
114	9
114	33
114	96
116	39
116	153
117	62
117	92
117	159
117	170
117	181
117	187
117	188
118	60
118	84
120	9
120	63
120	122
121	88
121	100
121	124
122	18
122	19
122	42
122	47
122	108
122	129
123	47
123	140
123	176
124	3
125	30
125	57
126	189
128	2
128	81
128	164
128	175
129	161
130	40
130	63
130	72
130	106
131	94
131	132
132	12
132	72
132	153
133	60
133	173
134	160
137	60
137	65
137	87
137	134
137	139
138	19
138	86
139	45
139	103
139	107
139	122
139	161
139	181
139	190
140	40
140	130
140	196
141	83
141	149
141	158
142	4
142	194
143	30
144	17
144	131
147	128
148	66
148	84
149	70
150	93
150	94
150	116
150	162
150	166
150	186
151	104
152	28
154	57
155	1
155	53
155	182
156	165
157	15
158	116
160	16
160	33
160	72
160	178
161	132
162	97
162	143
163	15
164	36
164	65
164	87
164	161
165	113
165	124
165	167
165	197
166	56
166	61
167	85
169	130
170	32
171	31
171	145
171	198
172	43
172	84
172	97
172	154
173	125
173	150
173	153
174	122
175	149
176	32
177	91
177	180
179	10
179	136
182	11
182	73
182	147
183	17
183	19
184	111
185	25
185	47
185	55
185	129
185	193
186	6
187	10
187	167
188	11
188	142
189	39
189	47
190	26
190	42
190	156
191	188
193	33
193	72
194	15
194	87
196	16
196	23
196	37
196	141
197	25
199	88
199	154
-----------
0	64
0	98
1	77
1	161
1	190
3	11
3	29
3	40
4	12
4	151
4	162
6	37
7	11
7	73
7	137
8	60
8	72
8	112
9	41
9	132
12	129
12	158
13	138
13	164
13	165
14	22
14	54
15	48
16	167
16	183
17	70
17	103
18	132
18	168
19	22
19	63
19	124
19	170
21	3
21	9
21	96
21	102
21	171
22	173
22	132
25	53
25	133
25	104
25	193
26	6
26	22
26	48
26	64
26	129
27	128
27	149
27	158
28	126
29	73
30	79
30	109
31	33
31	97
31	161
31	190
32	41
32	103
32	174
33	63
33	92
33	94
34	18
34	42
34	154
36	57
36	187
37	0
37	12
37	151
38	68
39	81
39	162
40	75
40	89
41	4
41	29
41	192
42	85
42	154
43	145
44	19
44	80
44	179
45	13
45	55
45	93
45	183
47	18
47	135
48	64
48	88
48	113
49	39
50	167
51	67
51	122
51	171
52	81
52	184
53	0
53	80
54	48
54	118
56	178
58	110
59	67
59	116
59	166
59	167
59	197
60	188
62	47
62	172
62	176
63	12
63	157
63	181
65	72
65	78
66	5
66	22
66	74
66	91
66	116
66	195
68	81
68	162
69	44
69	70
70	5
70	56
71	129
71	130
71	154
72	20
72	164
73	104
73	111
74	19
74	145
74	186
74	198
75	27
75	64
75	88
75	97
75	176
76	33
76	125
77	16
77	179
78	98
78	115
78	154
78	196
79	6
79	64
79	173
79	189
80	35
80	110
80	141
81	111
82	36
82	180
84	63
84	153
85	16
85	23
86	13
86	53
86	63
87	139
87	188
88	18
91	194
92	92
93	52
93	59
93	63
93	112
93	129
93	159
93	198
94	13
94	115
94	154
97	29
97	192
98	141
98	180
99	185
100	9
100	28
100	75
100	89
100	91
100	133
102	113
103	70
103	43
103	197
104	57
104	62
104	151
106	25
106	87
107	36
107	42
107	107
107	158
107	175
107	180
108	10
109	63
109	95
109	159
109	170
111	21
111	81
111	108
111	152
112	22
112	54
112	156
114	9
114	33
114	96
116	39
116	149
117	62
117	84
117	159
117	170
117	181
117	187
117	197
118	60
118	84
120	9
120	63
120	122
121	64
121	100
121	197
122	17
122	18
122	19
122	42
122	76
122	108
123	47
123	140
123	176
124	3
125	30
125	57
126	189
128	46
128	71
128	75
128	122
129	161
130	40
130	68
130	106
130	194
131	94
131	132
132	12
132	72
132	153
133	134
133	136
134	160
137	20
137	60
137	65
137	87
137	139
138	19
138	86
139	45
139	103
139	107
139	122
139	161
139	181
139	190
140	95
140	130
140	196
141	83
141	149
141	158
142	4
142	194
143	30
144	17
144	131
147	128
148	66
148	84
149	11
150	93
150	94
150	116
150	162
150	166
150	186
151	143
152	180
154	57
155	1
155	53
155	182
156	165
157	15
158	116
160	6
160	33
160	40
160	72
161	18
162	110
162	143
163	15
164	36
164	65
164	87
164	161
165	113
165	124
165	167
165	197
166	61
166	111
167	85
169	130
170	32
171	31
171	145
171	198
172	43
172	97
172	154
172	161
173	125
173	150
173	153
174	2
175	153
176	32
177	91
177	180
179	10
179	136
182	11
182	73
182	147
183	47
183	138
184	56
185	25
185	47
185	55
185	129
185	193
186	6
187	10
187	132
188	11
188	142
189	39
189	47
190	26
190	42
190	156
191	116
193	33
193	72
194	15
194	16
196	16
196	23
196	37
196	180
197	163
199	30
199	171
-----------
0	64
0	98
1	111
1	161
1	190
3	11
3	156
3	180
4	12
4	151
4	162
6	37
7	11
7	73
7	137
8	68
8	75
8	129
9	41
9	125
12	132
12	158
13	19
13	138
13	194
14	22
14	54
15	187
16	20
16	183
17	70
17	103
18	95
18	168
19	63
19	64
19	98
19	170
21	9
21	36
21	96
21	171
21	198
22	154
22	166
25	83
25	92
25	133
25	139
26	6
26	22
26	48
26	64
26	183
27	128
27	149
27	158
28	126
29	73
30	62
30	109
31	48
31	110
31	190
31	193
32	30
32	103
32	174
33	63
33	94
33	132
34	18
34	42
34	173
36	53
36	77
37	0
37	12
37	151
38	6
39	81
39	162
40	75
40	89
41	29
41	112
41	192
42	85
42	186
43	145
44	80
44	165
44	179
45	13
45	55
45	93
45	110
47	18
47	135
48	41
48	64
48	113
49	39
50	196
51	67
51	116
51	171
52	81
52	184
53	80
53	153
54	12
54	118
56	22
58	76
59	11
59	57
59	72
59	167
59	197
60	122
62	47
62	74
62	176
63	161
63	167
63	181
65	10
65	18
66	5
66	86
66	91
66	116
66	172
66	173
68	81
68	162
69	44
69	70
70	95
70	175
71	129
71	130
71	132
72	15
72	20
73	104
73	111
74	29
74	138
74	145
74	198
75	13
75	27
75	64
75	97
75	176
76	3
76	129
77	6
77	107
78	115
78	154
78	164
78	196
79	6
79	64
79	108
79	189
80	35
80	88
80	180
81	197
82	36
82	180
84	22
84	153
85	16
85	23
86	47
86	53
86	63
87	158
87	161
88	30
91	194
92	193
93	4
93	52
93	59
93	63
93	102
93	129
93	159
94	13
94	115
94	154
97	29
97	192
98	141
98	180
99	185
100	40
100	75
100	89
100	91
100	133
100	154
102	113
103	43
103	178
103	197
104	57
104	62
104	151
106	48
106	112
107	36
107	42
107	43
107	157
107	163
107	180
108	10
109	5
109	63
109	159
109	170
111	21
111	68
111	136
111	159
112	9
112	22
112	54
114	9
114	33
114	96
116	0
116	39
117	57
117	79
117	152
117	170
117	181
117	187
117	188
118	17
118	84
120	9
120	63
120	122
121	100
121	110
121	124
122	18
122	19
122	42
122	47
122	85
122	92
123	47
123	140
123	176
124	15
125	18
125	116
126	189
128	2
128	55
128	81
128	164
129	161
