0	44
0	165
0	172
1	82
1	101
1	112
1	177
2	25
4	109
4	187
5	83
5	169
6	2
7	152
8	105
9	88
9	128
9	131
9	141
10	122
10	123
11	9
11	162
11	164
12	42
12	45
12	184
13	15
13	61
13	81
13	188
14	125
14	181
15	148
16	119
19	11
19	101
19	134
19	170
20	25
20	45
20	166
21	32
21	183
22	2
22	78
22	108
23	136
24	146
24	199
25	37
26	46
26	72
26	145
27	59
28	25
28	67
28	161
29	45
29	153
30	156
31	75
31	162
31	183
32	65
32	104
32	146
32	172
35	37
35	165
36	9
36	38
36	83
36	97
38	87
38	88
38	115
39	33
39	103
41	101
42	74
42	126
42	169
43	18
44	119
44	167
44	182
45	22
46	91
46	96
46	169
46	188
47	135
48	83
49	142
50	148
50	199
51	13
52	100
52	193
54	9
54	12
55	98
55	174
55	189
57	44
57	73
57	130
57	192
58	24
59	79
60	90
61	19
61	54
61	98
61	122
62	16
62	86
62	120
63	55
63	61
65	40
65	163
65	164
65	184
65	193
67	11
67	22
67	89
67	113
68	8
68	122
69	64
71	15
71	123
72	47
73	52
73	140
73	184
74	46
74	133
75	111
75	132
75	138
75	198
76	29
76	157
77	139
78	27
79	81
79	123
80	164
81	190
82	26
82	87
83	88
83	153
84	3
84	8
84	71
84	133
84	181
85	4
85	86
85	139
85	183
85	184
86	74
86	126
87	178
88	0
88	27
88	56
88	197
89	173
90	92
90	113
90	149
92	130
92	153
93	45
93	104
94	33
94	110
94	119
94	133
94	170
94	173
95	44
95	53
96	21
96	102
96	131
96	196
97	131
98	51
98	148
99	84
99	118
100	73
101	119
102	30
103	112
104	140
104	183
105	0
105	23
105	46
105	75
105	111
105	173
105	177
106	6
106	20
106	111
106	145
106	181
108	98
109	22
109	94
110	174
111	91
112	127
112	178
114	76
114	116
115	155
116	79
117	78
117	121
118	155
118	159
119	34
119	93
119	124
119	184
120	158
121	103
121	113
121	194
122	41
122	76
123	125
124	114
125	60
125	63
125	141
125	199
126	42
126	142
127	11
127	161
128	127
128	175
129	108
129	153
130	52
130	95
130	111
131	121
132	125
133	46
133	156
134	0
134	17
134	101
135	165
136	21
137	6
137	63
137	164
137	169
137	174
138	115
138	182
139	55
139	72
141	163
142	109
144	112
144	139
145	155
145	168
146	2
146	28
146	73
146	147
147	107
148	53
148	62
148	107
148	115
148	139
148	148
148	182
150	86
150	174
151	11
151	137
151	138
151	188
152	132
153	19
153	134
153	196
154	4
154	34
154	104
155	43
155	120
156	1
156	72
156	77
157	45
158	68
159	27
159	62
159	83
159	169
160	50
160	79
161	163
162	37
162	129
162	132
163	35
163	117
163	192
164	5
164	88
165	143
166	11
166	157
167	124
167	188
168	32
169	103
170	5
170	118
170	159
171	139
171	174
171	181
173	64
173	71
173	146
174	39
174	60
174	161
175	20
175	38
175	161
176	34
176	40
177	2
177	14
177	33
177	50
177	186
179	186
180	180
181	72
181	107
181	140
183	74
184	103
184	126
184	159
185	169
186	140
187	1
187	95
188	63
188	115
188	190
191	107
192	66
192	78
192	154
192	182
193	106
194	98
194	148
194	189
195	71
195	79
196	63
196	121
197	55
197	119
197	156
198	5
198	93
198	101
198	153
198	180
199	53
199	85
199	137
199	158
-----------
0	44
0	165
0	172
1	41
1	73
1	88
1	107
2	25
4	75
4	187
5	83
5	169
6	2
7	95
8	105
9	88
9	128
9	131
9	141
10	86
10	122
11	9
11	162
11	164
12	42
12	45
12	184
13	15
13	61
13	81
13	188
14	125
14	181
15	148
16	63
19	11
19	101
19	134
19	170
20	3
20	8
20	25
21	32
21	140
22	78
22	108
22	182
23	136
24	146
24	199
25	50
26	46
26	131
26	196
27	59
28	25
28	87
28	169
29	45
29	111
30	156
31	75
31	162
31	183
32	65
32	104
32	146
32	172
35	37
35	165
36	9
36	38
36	83
36	97
38	88
38	115
38	119
39	33
39	103
41	101
42	126
42	161
42	192
43	18
44	119
44	167
44	182
45	74
46	91
46	96
46	169
46	188
47	135
48	42
49	142
50	148
50	199
51	120
52	100
